brand,name,price,spec_rating,processor,CPU,Ram_type,ROM_type,display_size,resolution_height,OS,Generation,Core,ram,rom,hdd,ssd,GPU_Brand,os,ppi
Lenovo,LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop,87990,71,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.2119981
HP,Pavilion x360 14-ek1074TU Laptop,77990,67,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,157.3505121
Xiaomi,Aorus 15 9KF Gaming Laptop,117574,80,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,LOQ 15APH8 82XT004JIN 2023 Gaming Laptop,97990,73,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Vector GP68HX 13VH-072IN Gaming Laptop,284990,89,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",DDR5,SSD,16,1600,Windows 11 OS,13,9,32,1000,0,1000,NVIDIA,Windows,188.6796226
MSI,Vector GP78HX 13VI-409IN Gaming Laptop,344990,69.32352941,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",DDR5,SSD,17,1600,Windows 11 OS,13,9,32,2000,0,2000,NVIDIA,Windows,177.5808213
HP,Omen 16-wf0111TX Gaming Laptop,146599,77,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,16.1,1080,Windows 11 OS,13,7,16,1000,0,1000,NVIDIA,Windows,136.8265323
Acer,Aspire 5 A515-56G NX.AT2SI.001 Laptop,44990,65,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop,57990,67,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,157.3505121
HP,Omen 16-xf0059AX Gaming Laptop,128599,73,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,16,1080,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,137.6816981
Asus,Vivobook Go 15 E510MA-EJ001W Laptop,21990,69.32352941,3rd Gen Intel Celeron i3 N4020,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,3,3,4,256,0,256,Intel,Windows,141.2119981
HP,Omen 16-wf0055TX Gaming Laptop,151990,77,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,16.1,1080,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,136.8265323
Infinix,INBook X2 Plus Laptop,52990,62,11th Gen Intel Core i7 1195G7,"Quad Core, 8 Threads",LPDDR4X,SSD,15.6,1080,Windows 11 OS,11,7,16,1000,0,1000,Intel,Windows,141.2119981
Lenovo,ThinkBook 14s Yoga 20WEA00WIH Laptop,119888,75,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",DDR4,SSD,14,1080,Windows 10 OS,11,5,16,1000,0,1000,Intel,Windows,157.3505121
HP,255 G8 Laptop,22990,69.32352941,3rd Gen AMD Athlon i3 3050U,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,3,3,4,256,0,256,AMD,Windows,141.2119981
Lenovo,Yoga 6 83B2006BIN Laptop,76888,67,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",LPDDR4X,SSD,13.3,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,170.2372535
Dell,XPS 15 9530 Laptop,256990,85,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,15.6,2160,Windows 11 OS,13,7,16,1000,0,1000,NVIDIA,Windows,261.2487083
Dell,Inspiron 5330 Laptop,83090,60,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,13.3,1600,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,226.9830047
Dell,Inspiron 5518 D560667WIN9S Laptop,67999,65,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,16,512,0,512,NVIDIA,Windows,141.2119981
Acer,Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop,96256,72,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Prestige 14 Evo B12M-472IN Laptop,77990,63,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,12,5,16,512,0,512,Intel,Windows,157.3505121
Dell,Alienware X16 R1 2023 Gaming Laptop,323290,85,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",DDR5,SSD,16,1800,Windows 11 OS,13,9,32,1000,0,1000,NVIDIA,Windows,229.4694969
Dell,Inspiron 5425 Laptop,67990,65,5th Gen AMD Ryzen i7 5825U,"Octa Core, 16 Threads",DDR4,SSD,14,1080,Windows 11 OS,5,7,16,512,0,512,AMD,Windows,157.3505121
MSI,Prestige 13 Evo B12M-085IN Laptop,82990,65,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,13.3,1200,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,170.2372535
Dell,Alienware m16 2023 Gaming Laptop,199990,80,7th Gen Amd Ryzen i7 7745HX,"Octa Core, 16 Threads",DDR5,SSD,16,1200,Windows 11 OS,7,7,16,1000,0,1000,NVIDIA,Windows,141.509717
LG,Aero 16 XE5 OLED Laptop,189999,77,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,2400,Windows 11  OS,12,7,16,1000,0,1000,NVIDIA,Windows,283.019434
Lenovo,Yoga 6 83B2005TIN Laptop,73990,69,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,13.3,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,170.2372535
Asus,Vivobook Pro 15 M6500QC-LK542WS Laptop,67990,70,5th Gen AMD Ryzen i5 5600H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,16,512,0,512,NVIDIA,Windows,141.2119981
Asus,ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop,142990,82,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",DDR4,SSD,16,1600,Windows 11 OS,12,7,16,1000,0,1000,NVIDIA,Windows,188.6796226
Lenovo,IdeaPad Flex 5 82R900D9IN Laptop,64990,72,5th Gen AMD Ryzen i7 5700U,"Octa Core, 16 Threads",DDR4,SSD,14,1200,Windows 11 OS,5,7,16,512,0,512,AMD,Windows,161.7253908
Asus,Vivobook 16X 2023 K3605ZF-MBN741WS Laptop,84800,75,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.509717
Lenovo,IdeaPad Flex 5 82XX007KIN Laptop,64990,69,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",LPDDR4X,SSD,14,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,161.7253908
Acer,Nitro 16 ‎AN16-41 Gaming Laptop,129990,80,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,16,1200,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,141.509717
Acer,Nitro 16 ‎AN16-41 2023 Gaming Laptop,114990,78,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,16,1200,Windows 11 OS,7,7,8,512,0,512,NVIDIA,Windows,141.509717
Acer,Aspire 5 2023 A515-58M Gaming Laptop,80000,69.32352941,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,7,8,512,0,512,NVIDIA,Windows,141.2119981
Acer,Aspire 5 15 A515-58M Gaming Laptop,54990,60,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,NVIDIA,Windows,141.2119981
LG,Gram 14 2023 ‎‎14Z90R-G.CH54A2 Laptop,98999,67,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1920,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,161.7253908
Dell,Latitude 5420 Business Laptop,69990,62,10th Gen Intel Core i5 10310U,"Quad Core, 8 Threads",DDR4,SSD,14,1080,Windows 10  OS,10,5,8,512,0,512,Intel,Windows,157.3505121
Asus,Vivobook Pro 15 M6500QC-LK742WS Laptop,76990,72,5th Gen AMD Ryzen i7 5800H,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,7,16,512,0,512,NVIDIA,Windows,141.2119981
LG,UH-X ‎4ZR1L12857 Laptop,74990,66,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,161.7253908
LG,UH-X ‎4ZR1L12856 Laptop,89990,73,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,161.7253908
Infinix,15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),29999,69.32352941,5th Gen Intel Pentium Silver i4 N6000 ,"Quad Core, 8 Threads",DDR4,SSD,15.6,768,Windows 11  OS,5,4,8,512,0,512,Intel,Windows,100.4546699
HP,ZBook Firefly 16 G9 2023 Workstation Laptop,97705,67,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR5,SSD,16,1200,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.509717
HP,ZBook Studio G9 16 Workstation WQUXGA Laptop,240707,89,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,2400,Windows 11 OS,12,9,32,1000,0,1000,NVIDIA,Windows,283.019434
HP,ZBook Studio G9 WUXGA Workstation Laptop,234990,83,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,1200,Windows 11 OS,12,7,16,1000,0,1000,NVIDIA,Windows,141.509717
HP,ZBook Studio G9 16 WUXGA Workstation Laptop,209990,80,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,1200,Windows 11 OS,12,7,16,1000,0,1000,NVIDIA,Windows,141.509717
HP,ZBook Studio G9 2023 Workstation WQUXGA Laptop,390914,69.32352941,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,2400,Windows 11 OS,12,9,32,1000,0,1000,NVIDIA,Windows,283.019434
HP,ZBook Studio G9 Workstation WQUXGA Laptop,172588,84,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,2400,Windows 11 OS,12,7,16,1000,0,1000,NVIDIA,Windows,283.019434
HP,ZBook Studio G9 Workstation Laptop,254657,86,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,2400,Windows 11 OS,12,7,16,1000,0,1000,NVIDIA,Windows,283.019434
LG,gram360 16 Laptop,152499,78,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,16,2560,Windows 11 OS,13,7,16,1000,0,1000,Intel,Windows,188.6796226
Lenovo,IdeaPad 1 82V6005CIN Laptop,23990,69.32352941,3rd Gen Intel Celeron i3 N4020 ,"Dual Core, 2 Threads",DDR4,SSD,11.6,768,Windows 11 OS,3,3,4,256,0,256,Intel,Windows,135.0942112
Asus,ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop,119990,71,6th Gen AMD Ryzen i7  7735HS,"Octa Core, 16 Threads",DDR5,SSD,14,1600,Windows 11 OS,6,7,16,512,0,512,NVIDIA,Windows,215.6338544
LG,UltraPC 16 ‎16U70R-G.AH56A2 Laptop,78299,72,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,16,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,141.509717
LG,Gram 14 2023 ‎14Z90R-G.CH75A2 Laptop,115990,69,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1920,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,161.7253908
Asus,Vivobook 15 2023 X1504VA-NJ544WS Laptop,61990,65,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,141.2119981
HP,255 G8 6E3Z0PA Laptop,26999,69.32352941,3rd Gen AMD Ryzen i3 3250U,"Dual Core, 4 Threads",DDR4,SSD,15.6,768,DOS OS,3,3,8,512,0,512,AMD,DOS,100.4546699
HP,Omen 16-wd0990TX Gaming Laptop,103099,73,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",DDR5,SSD,16.1,1440,Windows 11 OS,13,5,16,512,0,512,NVIDIA,Windows,182.4353764
Infinix,Zerobook 13 ZL513 2023 Laptop,64990,63,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",LPDDR5X,SSD,15.6,1080,Windows 11 OS,13,7,32,1000,0,1000,Intel,Windows,141.2119981
Lenovo,S14 Gen 3 82TW001CIH Laptop,47990,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,157.3505121
Lenovo,IdeaPad 1 14IGL7 82V6005EIN Laptop,24990,69.32352941, 4th Gen Intel Celeron i3 N4020,"Dual Core, 2 Threads",DDR4,SSD,14,768,Windows 10 OS,4,3,8,256,0,256,Intel,Windows,111.9352036
Lenovo,ThinkPad T14 Gen 2 20W0S16Q00 Laptop,130800,69,11th Gen Intel Core i7 1165G7 ,"Quad Core, 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,11,7,16,512,0,512,NVIDIA,Windows,157.3505121
MSI,Thin GF63 11SC-1462IN Gaming Laptop,57990,71,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,7,16,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,ThinkBook 15 21JF002CIN Laptop,38500,69.32352941,7th Gen AMD Ryzen i3 7330U,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,DOS OS,7,3,8,512,0,512,AMD,DOS,141.2119981
MSI,Thin GF63 11SC-1477IN Gaming Laptop,47990,67,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,ThinkPad E14 21JRS00Y00 Laptop,44990,60,7th Gen AMD Ryzen i3 7330U,"Quad Core, 8 Threads",DDR4,SSD,14,1200,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,161.7253908
MSI,Katana GF66 12UCOK 2023 Gaming Laptop,69990,65,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.2119981
Asus,Vivobook 15 2023 X1504VA-NJ543WS Laptop,61990,64,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,141.2119981
Asus,Vivobook 16X 2023 K3605ZU-MB541WS Laptop,89990,75,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.509717
Asus,Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop,65990,60,13th Gen ‎Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,141.2119981
Lenovo,ThinkPad E14 21JRS00T00 Laptop,58990,62,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,14,1200,Windows 11 OS,7,5,8,512,0,512,AMD,Windows,161.7253908
HP,Envy x360 15-fe0028TU Laptop,94990,66,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,141.2119981
HP,Envy x360 15-fh0019AU Laptop,86490,70,7th Gen AMD Ryzen i7 7730U,"Octa Core, 16 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,7,16,512,0,512,AMD,Windows,141.2119981
HP,Envy x360 15-fh0015AU Laptop,77490,66,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,141.2119981
HP,Envy x360 15-fh0016AU Laptop,85490,66,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,141.2119981
Lenovo,IdeaPad Slim 3 2023 82X70033IN Laptop,44000,69.32352941,13th Gen Intel Core i3 1305U,"Dual Core, 2 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,3,8,512,0,512,Intel,Windows,141.2119981
HP,14-em0027AU Laptop,51990,60,7th Gen AMD Ryzen i5 7520U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,157.3505121
Dell,Vostro 15 3510 Laptop,37990,60,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,Hard_Disk,15.6,1080,Windows 11 OS,11,3,8,1000,1000,0,Intel,Windows,141.2119981
HP,14-em0025AU Laptop,34990,69.32352941,7th Gen AMD Ryzen i3 7320U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,157.3505121
Lenovo,ThinkPad E14 21JRS00U00 Laptop,57799,64,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,157.3505121
Lenovo,Thinkpad E15 21E6S05B00 Laptop,65990,67,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,141.2119981
Lenovo,Thinkbook 15 21DJ00EXIH Laptop,53990,66,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,Others,Windows,141.2119981
Lenovo,IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop,49990,67,5th Gen AMD Ryzen i5 5600H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,NVIDIA,Windows,141.2119981
MSI,Stealth 15 A13VF-074IN Gaming Laptop,171990,79,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",DDR5,SSD,15.6,1440,Windows 11 OS,13,7,16,1000,0,1000,NVIDIA,Windows,188.2826641
HP,14-gr0000TU Laptop,44990,69.32352941,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,13,3,8,512,0,512,Intel,Windows,157.3505121
HP,Envy 15-fe0032TU Laptop,115990,70,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,7,16,1000,0,1000,Intel,Windows,141.2119981
HP,14-hr0000AU Laptop,50990,60,7th Gen AMD Ryzen i5 7520U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,157.3505121
HP,Envy 15-fe0030TU Laptop,109990,69,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,141.2119981
Acer,One 14 Z2-493 Laptop,29990,69.32352941,3rd Gen AMD Ryzen i5 3500U,"Quad Core, 8 Threads",DDR4,SSD,14,768,Windows 11 OS,3,5,8,256,0,256,AMD,Windows,111.9352036
Asus,ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop,163999,83,7th Gen AMD Ryzen i9 7940HS,"Octa Core, 16 Threads",DDR5,SSD,14,1600,Windows 11 OS,7,9,16,1000,0,1000,NVIDIA,Windows,215.6338544
Asus,TUF Gaming F15 FX506HF-HN026W Gaming Laptop,58990,71,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,1000,0,1000,NVIDIA,Windows,141.2119981
Dell,Inspiron 5430 2023 Laptop,83990,69.32352941,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,157.3505121
Dell,Inspiron 3525 Laptop,43890,63,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
Lenovo,IdeaPad 3 15ITL05 81X800N2IN Laptop,35490,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
HP,Zbook Power G4-A ZHAN 99 Laptop,137890,77,6th Gen AMD Ryzen i7 6800H,"Octa Core, 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,6,7,32,1000,0,1000,NVIDIA,Windows,141.2119981
Dell,Inspiron 7420 2in1 Laptop,94990,67,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1200,Windows 11 OS,12,7,16,512,0,512,Intel,Windows,161.7253908
Lenovo,IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,67990,70,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.2119981
HP,14-em0026AU Laptop,46990,69.32352941,7th Gen AMD Ryzen i5 7520U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,5,8,512,0,512,AMD,Windows,157.3505121
Asus,Vivobook 16X 2023 K3605ZU-MB741WS Laptop,94990,77,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.509717
MSI,GF75 Thin 10SCXR-007IN Laptop,83500,67,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",DDR4,SSD,17.3,1080,Windows 10  OS,10,7,8,512,0,512,NVIDIA,Windows,127.3356746
MSI,Cyborg 15 A12VE-051IN Gaming Laptop,91990,73,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Cyborg 15 A12VF-049IN Gaming Laptop,111990,78,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.2119981
HP,250 G9 701H5PA Laptop,67990,66,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,Intel,Windows,141.2119981
Lenovo,Thinkpad E14 21E3S06300 Laptop,67999,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,DOS OS,12,5,8,512,0,512,Intel,DOS,157.3505121
Lenovo,‎ThinkPad E14 Gen 4 21E3S06Q00 Laptop,46200,69.32352941,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,14,1080,DOS OS,12,3,8,512,0,512,Intel,DOS,157.3505121
Dell,Vostro 5620 Laptop,52998,69.32352941,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,16,1080,Windows 11  OS,12,3,8,512,0,512,Intel,Windows,137.6816981
Dell,Vostro 3525 D560926WIN9B Laptop,45499,69.32352941,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
Lenovo,‎ThinkPad E14 Gen 4 21E3S06D00 Laptop,49999,62,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,12,3,8,512,0,512,Intel,Windows,157.3505121
Acer,Aspire 3 A315-510P Laptop,29980,69.32352941,5th Gen Intel Core i3 N305,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,3,8,256,0,256,Intel,Windows,141.2119981
Dell,Inspiron 16 5635 Laptop,57290,60,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",LPDDR5,SSD,16,1200,Windows 11 OS,7,5,8,512,0,512,AMD,Windows,141.509717
HP,Pavilion 14-dv1043TU Laptop,58990,62,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,11,5,8,512,0,512,Intel,Windows,157.3505121
MSI,Blade 14 2023 Gaming Laptop,199990,85,7th Gen AMD Ryzen i9 7940HS,"Octa Core, 16 Threads",DDR5,SSD,14,1600,Windows 11 OS,7,9,32,1000,0,1000,NVIDIA,Windows,215.6338544
MSI,Bravo 15 C7UDXK-092IN Gaming Laptop,79990,70,7th Gen AMD Ryzen i7 7735HS,"Octa Core, 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Bravo 15 C7UDXK-093IN Gaming Laptop,78990,69,7th Gen AMD Ryzen i5 7535HS,"Hexa Core, 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,5,16,512,0,512,NVIDIA,Windows,141.2119981
Acer,Aspire 5 A514-56M 2023 Gaming Laptop,51990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,161.7253908
MSI,Bravo 17 C7VFK-034IN Gaming Laptop,104990,78,7th Gen AMD Ryzen i7 7735HS,"Octa Core, 16 Threads",DDR5,SSD,17.3,1080,Windows 11 OS,7,7,16,1000,0,1000,Others,Windows,127.3356746
